COD_DANE_DEPARTAMENTO;Departamento;Cod_sec retaria;SECRETARIA;COD_DANE_MUNICIPIO;MUNICIPIO;EST_ID;Codigo Dane EE;Nombre EE;SEDE_ID;Codigo Dane Sede;Nombre Sede;Dirección Sede;Zona
23;Córdoba;3781;CORDOBA;23500;Moñitos;14631;223500000863;INS EDU LAS MUJERES;63174;223500000863;ESCUELA NUEVA LAS MUJERES;CTO. LAS MUJERES;RURAL
23;Córdoba;3781;CORDOBA;23574;Puerto Escondido;100340;223574000334;CENTRO DOCENTE EL PLANCHÓN;135767;223574000334;CENTRO EDUCATIVO EL PLANCHÓN;EL PLANCHÓN;URBANA
23;Córdoba;3781;CORDOBA;23466;Montelíbano;14610;223466002312;IE SAN FCO DEL RAYO;76809;223466002312;IE SAN FCO DEL RAYO;CORREG.SAN FCO DEL RAYO;RURAL
23;Córdoba;3781;CORDOBA;23168;Chimá;19827;223168000081;IE SEBASTIAN SANCHEZ;63243;223168000081;IE SEBASTIAN SANCHEZ;CORREG CAROLINA;RURAL
23;Córdoba;3781;CORDOBA;23500;Moñitos;14622;223500000324;C.E. RURAL SAN JOSE DE BELLA COHITA;63067;223500000324;C.E. RURAL SAN JOSE DE BELLA COHITA - SEDE PRINCIPAL;CTO: SAN JOSE DE BELLA COHITA;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;14855;223580000222;CENT EDUC SIMON BOLIVAR;76095;223580000222;CENT EDUC SIMON BOLIVAR;CORREG TORNO ROJO;RURAL
23;Córdoba;3781;CORDOBA;23162;Cerete;21021;223162000526;I.E.SAN JOS¿ DEL QUEMADO;71002;223162000526;I.E.SAN JOSÉ DEL QUEMADO;VEREDA SAN JOSÉ DEL QUEMADO;RURAL
23;Córdoba;3781;CORDOBA;23350;La Apartada;33558;223068000326;CENT EDUC RUR MIX SITIO NUEVO;89424;223068000326;CENT EDUC RUR MIX SITIO NUEVO;VDA SITIO NVO;RURAL
23;Córdoba;3781;CORDOBA;23168;Chimá;19826;223168000048;IE SAN FCO DE ASIS;63267;223168000048;IE SAN FCO DE ASIS;CORREG SITO VIEJO;RURAL
23;Córdoba;3781;CORDOBA;23090;Canalete;21010;223090000488;IE NTRA SRA  DEL CARMEN DE POPAYAN;75780;223090000488;IE NTRA SRA DEL CARMEN DE POPAYAN;CORREGIMIENTO POPAYAN;RURAL
23;Córdoba;3781;CORDOBA;23466;Montelíbano;14598;123466000382;INST EDU SAN JORGE;76625;123466003446;ESCUELA VILLA HERMOSA CASETA COMUNAL;BARRIO VILLA HERMOSA;URBANA
23;Córdoba;3781;CORDOBA;23682;San José de Uré;14605;223466001294;I.E. SAN LUIS;87587;223466002878;ESCUELA NVA.DIVINO SALVADOR;VDA.  VIERA  ARRIBA;RURAL
23;Córdoba;3781;CORDOBA;23168;Chimá;19851;123168000019;IE SANTO DOMINGO VIDAL;63206;123168000019;IE SANTO DOMINGO VIDAL;B. 17 DE JUNIO;URBANA
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14769;223555000021;C.EDUC.PROVIDENCIA;73912;223555000021;C.EDUC.PROVIDENCIA;CGTO.PROVIDENCIA;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13894;223670000043;CENT EDUC PLAZA BONITA;76702;223670000043;CENT EDUC PLAZA BONITA;CORREGIMIENTO PLAZA BONITA;RURAL
23;Córdoba;3781;CORDOBA;23079;Buenavista;20933;223079000093;INSTITUCION EDUCATIVA BELEN;75550;223079000093;BELÈN;CRRG BELÈN;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;111511;223555001435;IE PALMASORIANA;73898;223555001435;PALMASORIANA;B. PALMASORIANA;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14771;223555000102;INSTITUCION EDUCATIVA PLAZA BONITA;73919;223555000102;C.EDUC. PLAZA BONITA;CGTO.PLAZA BONITA;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14779;223555001109;INST.EDUC.SERGIO MARTINEZ;74101;223555001109;INST.EDUC.SERGIO MARTINEZ;CGTO.CENTRO ALEGRE;RURAL
23;Córdoba;3781;CORDOBA;23466;Montelíbano;14598;123466000382;INST EDU SAN JORGE;76627;123466002121;ESCUELA  PABLO SEXTO;CALLE 12B N° 12-21;URBANA
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14794;223570000241;INST EDU EL POBLADO;75825;223570000241;C. EDUC. EL POBLADO;CGTO EL POBLADO;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26790;223068000172;I.E. EL CEDRO;75501;223068000172;I.E. EL CEDRO - SEDE PRINCIPAL;CORREG. EL CEDRO;RURAL
23;Córdoba;3781;CORDOBA;23574;Puerto Escondido;14851;223574001314;INSTITUCION EDUCATIVA SAN JOSE DEL PANTANO;76085;223574001314;IE SAN JOSE DEL PANTANO;CORREG EL PANTANO;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26787;223068000091;CENT EDUC NTRA SRA DEL ROSARIO;75339;223068000091;CENT EDUC NTRA SRA DEL ROSARIO;CORREG. DE PALOTAL;RURAL
23;Córdoba;3781;CORDOBA;23574;Puerto Escondido;14835;123574001000;INST EDUC PUERTO ESCONDIDO;75855;123574001000;INSTITUCIÓN EDUCATIVA PUERTO ESCONDIDO;PUERTO ESCONDIDO;URBANA
23;Córdoba;3781;CORDOBA;23586;Purísima;13888;223586000208;IE LOS CORRALES;76678;223586000208;IE LOS CORRALES;LOS CORRALES;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14397;223807000895;INSTITUCION EDUCATIVA 1 DE MAYO;75226;223807000895;IE 1 DE MAYO;CORRG. DE CALLEJAS;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14231;123686000014;INST EDU SANTA TERESITA;74375;123686000227;GENERAL SANTANDER;CLL 12 NO. 4-46;URBANA
23;Córdoba;3781;CORDOBA;23678;San Carlos;14222;223678000221;C. EDUC. EL HATO;74342;223678000221;C. EDUC. EL HATO;CGTO. EL HATO;RURAL
23;Córdoba;3781;CORDOBA;23162;Cerete;21023;223162000887;IE CRISTOBAL COLON - CAMPANITO;63090;223162000887;I.E.CRISTÓBAL COLÓN - CAMPANITO;CORREGIMIENTO LOS VENADOS CAMPANITO;RURAL
23;Córdoba;3781;CORDOBA;23090;Canalete;20940;223090000283;INSTITUCION EDUCATIVA EL GUINEO;75761;223090000283;INSTITUCION EDUCATIVA EL GUINEO;CORREG. EL GUINEO;RURAL
23;Córdoba;3781;CORDOBA;23574;Puerto Escondido;14840;223574000130;INSTITUCION EDUCATIVA CRISTO REY;76043;223574000130;INSTITUCIÓN EDUCATIVA CRISTO REY;CRISTO REY;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14779;223555001109;INST.EDUC.SERGIO MARTINEZ;63370;223555000480;CENTRO ALEGRE;CGTO.CENTRO ALEGRE;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;26795;223807004092;INSTITUCION EDUCATIVA NUEVA UNION;74596;223807004092;CENT EDUC NVA UNION;REASE. NUEVA UNION;RURAL
23;Córdoba;3781;CORDOBA;23678;San Carlos;14230;223678001090;INST. EDC. GUACHARACAL;74367;223678001090;INST. EDC. GUACHARACAL;CGTO. GUACHARACAL;RURAL
23;Córdoba;3781;CORDOBA;23815;Tuchín;13906;223670000604;CENTRO EDUCATIVO NUEVA ESPERANZA;76891;223670000604;CENTRO EDUCATIVO NUEVA ESPERANZA;CORREGIMIENTO NUEVA ESPERANZA;RURAL
23;Córdoba;3781;CORDOBA;23675;San Bernardo Del Viento;14210;223675000769;CENTRO EDUCATIVO EL CASTILLO;61676;223675000769;EL CASTILLO;VDA EL CASTILLO;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14789;123570000882;INSTITUCION EDUCATIVA BETANIA;75807;123570000882;INSTITUCION EDUCATIVA BETANIA;CGTO BETANIA;RURAL
23;Córdoba;3781;CORDOBA;23574;Puerto Escondido;14847;223574000822;CENTRO DOCENTE EL SILENCIO;76060;223574000822;CENTRO EDUCATIVO EL SILENCIO - SEDE PRINCIPAL;CENTRO DOCENTE EL SILENCIO;RURAL
23;Córdoba;3781;CORDOBA;23182;Chinu;25767;223182000182;IE DIVINO NIÑO DE TIERRA GRATA;75998;223182000182;IE DIVINO NIÑO DE TIERRA GRATA;CORREGIMIENTO DE TIERRA GRATA;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13899;223670000345;INSTITUCION EDUCATIVA CALLE LARGA;76859;223670000345;CENT EDUC CLL LARGA;CORREGIMIENTO CALLE LARGA;RURAL
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19852;223189001656;IE PIJIGUAYAL;61600;223189001656;IE PIJIGUAYAL;CORREG PIJIGUAYAL;RURAL
23;Córdoba;3781;CORDOBA;23574;Puerto Escondido;14837;223574000024;INSTITUCI¿N EDUCATIVA SAN LUIS DE SEVILLA;75860;223574000024;INSTITUCIÓN EDUCATIVA SAN LUIS DE SEVILLA;SAN LUIS DE SEVILLA;RURAL
23;Córdoba;3781;CORDOBA;23815;Tuchín;13903;223670000531;CENTRO EDUCATIVO SANTANDER;76877;223670000531;CENTRO EDUCATIVO SANTANDER;COMUNIDAD SANTANDER DE LA CRUZ;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14551;423686000921;INST. EDU SIMON BOLIVAR;74583;423686000921;SIMON BOLIVAR;CORREG DE SABANA NUEVA;RURAL
23;Córdoba;3781;CORDOBA;23090;Canalete;21012;223090000968;INSTITUCION EDUCATIVA BUENOS AIRES LAS PAVAS;75796;223090000968;INSTITUCION EDUCATIVA BUENOS AIRES LAS PAVAS;CORREGIMIENTO;RURAL
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19835;123189000027;IE MARCO FIDEL SUAREZ;63429;123189000744;CENT DOC URB MIX SEIS DE ENERO;CLL 11-12 CR 18;URBANA
23;Córdoba;3781;CORDOBA;23678;San Carlos;14215;123678000013;INST.EDUC.NTRA SRA DEL PERPETUO SOCORRO;74143;123678001044;COLOSINA;BRR. CUIVA - CLL. 11;URBANA
23;Córdoba;3781;CORDOBA;23500;Moñitos;20809;223500000871;IE LORGIA DE ARCO;63177;223500000871;IE LORGIA DE ARCO;CORREGIMIENTO SANTANDER DE LA CRUZ;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14547;223686001066;INST EDU MIGUEL ANTONIO LENGUA NAVAS;74566;223686001066;MIGUEL LENGUA NAVAS;CORREGIMIENTO PUERTO NUEVO;RURAL
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19839;223189000081;I.E. SAN JOSE DE LA GUNETA;63441;223189000081;I.E. SAN JOSE DE LA GUNETA - SEDE PRINCIPAL;CORREG LAGUNETA;RURAL
23;Córdoba;3781;CORDOBA;23672;San Antero;13915;123672000054;INST. EDUC. JOSO ANTONIO GALAN;73968;123672000071;CENT. EDUC. LA INMACULADA;BARRIO LAS AGUADAS, CALLE ABAJO;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13901;223670000507;CENT EDUC BERLIN;76868;223670000507;CENT EDUC BERLIN;VDA. BERLIN;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14553;123807000017;INSTITUCION EDUCATIVA BENICIO AGUDELO;74718;123807001668;ESC URB MIX EL RECREO;BARRIO EL RECREO;URBANA
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19841;223189000030;C.E. LA DRAGA;63452;223189000030;C.E. LA DRAGA - SEDE PRINCIPAL;VDA LA DRAGA;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14231;123686000014;INST EDU SANTA TERESITA;74373;123686000146;DOMICIANA GALVAN;FRENTE AL PARQUE;URBANA
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14800;123555000167;INST.EDUC.NTRA SRA LA CANDELARIA;73897;123555000710;EL PRADO;CRA. 8 Y 9;URBANA
23;Córdoba;3781;CORDOBA;23168;Chimá;19829;223168000439;IE BTO ALFONSO LOPEZ PUMAREJO;63250;223168000439;IE BTO ALFONSO LOPEZ PUMAREJO;CORREG ARACHE;RURAL
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19838;223189000056;CENT EDUC PUNTA DE YAÑEZ;63437;223189000056;CENT EDUC PUNTA DE YAÑEZ;CORREG PUNTA DE YANEZ;RURAL
23;Córdoba;3781;CORDOBA;23189;Cienaga De Oro;19847;223189000978;CENT EDUC LOS MIMBRES CENTRO;61581;223189000978;CENT EDUC LOS MIMBRE CENTRO;CORREG LOS MIMBRES;RURAL
23;Córdoba;3781;CORDOBA;23500;Moñitos;14624;223500000375;INSTITUCION EDUCATIVA BROQUELES;63076;223500000375;CENTRO EDUCATIVO BROQUELES;CORREGIMIENTO BROQUELES;RURAL
23;Córdoba;3781;CORDOBA;23672;San Antero;13914;123672000011;INST. EDUC. JULIO C. MIRANDA;73964;123672000062;CENTR. DOC. NTRA. SEÑORA DEL CARMEN;BARRIO LOS PLACERES;URBANA
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14776;223555000579;CENT EDUC ARENOSO;74081;223555000579;CENT EDUC ARENOSO;CGTO.ARENOSO;RURAL
23;Córdoba;3781;CORDOBA;23675;San Bernardo Del Viento;14204;223675000068;CENTRO EDUCATIVO VILLA CLARA;61650;223675000068;VILLA CLARA;CORREGIMIENTO VILLA CLARA;RURAL
23;Córdoba;3781;CORDOBA;23079;Buenavista;20839;123079000277;IE MARISCAL SUCRE;75536;123079000897;ESC URB LA ESTRELLA;BARRIO LA ESTRELLA;URBANA
23;Córdoba;3781;CORDOBA;23464;Momil;20807;223464000339;INST EDUCATIVO SAN PEDRO CLAVER;63258;223464000339;SAN PEDRO CLAVER;CORREG SABANETA;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14571;223807000208;IE LOS VOLCANES;74747;223807000208;IE LOS VOLCANES;VDA. LOS VOLCANES;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26786;223068000075;I.E. CECILIA;75331;223068000075;I.E. CECILIA - SEDE PRINCIPAL;CORREG. CECILIA;RURAL
23;Córdoba;3781;CORDOBA;23162;Cerete;21024;223162000950;I.E.DE SEVERA;63093;223162000950;I.E.. EDUC. DE SEVERÁ;CORREGIMIENTO DE SEVERA;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14395;223807000631;CENTRO EDUCATIVO RURAL SANTA FE RALITO;74765;223807000631;CENT EDUC RUR SANTA FE RALITO;CORRG. SANTA.  FE RALITO;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14791;223570000178;I.E. PUERTO SANTO;75815;223570000178;I.E. PUERTO SANTO;CGTO PUERTO SANTO;RURAL
23;Córdoba;3781;CORDOBA;23419;Los Córdobas;20723;223419000221;I.E.EL EBANO;61605;223419000221;ESC NVA EL EBANO;CORREG.EL EBANO;RURAL
23;Córdoba;3781;CORDOBA;23815;Tuchín;13896;223670000086;INSTITUCION EDUCATIVA BARBACOA;76709;223670000086;INSTITUCION EDUCATIVA BARBACOA;CORREGIMIENTO DE BARBACOA;RURAL
23;Córdoba;3781;CORDOBA;23574;Puerto Escondido;14835;123574001000;INST EDUC PUERTO ESCONDIDO;75856;123574000101;LA MILAGROSA;LA MILAGROSA;RURAL
23;Córdoba;3781;CORDOBA;23500;Moñitos;14623;223500000341;I.E. RIO CEDRO;63071;223500000341;I.E. RIO CEDRO;CTO: RIO CEDRO;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26781;123068000011;IE LA INMACULADA;75317;123068000241;SGDO CORAZÒN DE JESUS;CL 9 #5- 04;URBANA
23;Córdoba;3781;CORDOBA;23855;Valencia;20901;223855000490;CE MARIA AUXILIADORA;75272;223855000490;COL. MARIA AUXILIADORA;CORREG. JARAGUAY;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13891;123670000413;IE SAN SIMON;76689;123670000375;COL SAGDO CORAZON DE JESUS;CR. 10#6-42;URBANA
23;Córdoba;3781;CORDOBA;23182;Chinu;26649;223182000620;IE JOSE MARIA CARBONELL;76604;223182000620;CENT EDUC JOSE MARIA CARBONELL;CORREGIMIENTO DE SANTA ROSA DE LIMA;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14541;223686000175;INST EDU DIVINO NIÑO;74400;223686000175;DIVINO NIÑO;CORREGIMIENTO DE LA MADERA;RURAL
23;Córdoba;3781;CORDOBA;23162;Cerete;21025;223162001042;IE JOSE ANTONIO GALAN RABOLARGO;63184;223162000143;ESC RUR MIX DE RABOLARGO;CORREGIMIENTO DE RABOLARGO;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13904;223670000540;CENT EDUC PUEBLECITO SUR;76883;223670000540;CENT EDUC PUEBLECITO SUR;CORREGIMIENTO PUEBLECITO SUR;RURAL
23;Córdoba;3781;CORDOBA;23162;Cerete;21017;123162001528;IE MARCELIANO POLO;70984;123162000262;CENT.DOC.URB. MIXTO CORINTO;KRA 11CALLE 20 B.CORINTO;URBANA
23;Córdoba;3781;CORDOBA;23419;Los Córdobas;20804;223419001219;C.E.MINUTO DE DIOS;61632;223419001219;CENT EDUC EL MINUTO DE DIOS;VDA.MINUTO DE DIOS;RURAL
23;Córdoba;3781;CORDOBA;23675;San Bernardo Del Viento;14209;223675000572;CENTRO EDUCATIVO SICARA LIMON;61670;223675000572;SICARA LIMON;VEREDA SICARA LIMON;RURAL
23;Córdoba;3781;CORDOBA;23574;Puerto Escondido;14846;223574000385;CEN DOCENTE SANTA ISABEL;76057;223574000385;CENTRO EDUCATIVO SANTA ISABEL;SANTA ISABEL;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;14401;223807001875;IE INMACULADA CARRIZOLA;74895;223807001875;IE INMACULADA CARRIZOLA;VDA. CARRIZOLA;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14795;123570000521;INST. EDUC. EL ROSARIO;75806;123570000068;JORGE ELIECER GAITAN;BARRIO JORGE ELIECER GAITAN;URBANA
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14767;123555000477;INST. EDUC.SIMON BOLIVAR;73907;123555000256;SAN MARCOS DE LEON;CLL.15 CRA.14;URBANA
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14799;223570000381;INSTITUCION EDUCATIVA CINTURA;75840;223570000381;INSTITUCION EDUCATIVA CINTURA;CGTO CINTURA;RURAL
23;Córdoba;3781;CORDOBA;23675;San Bernardo Del Viento;14211;223675000921;CENTRO EDUCATIVO CAMINO REAL;61678;223675000921;CAMINO REAL;VEREDA CAMINO REAL;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14795;123570000521;INST. EDUC. EL ROSARIO;75805;123570000076;ALIANZA PARA EL PROGRESO;BARRIO JUAN XXIII;URBANA
23;Córdoba;3781;CORDOBA;23079;Buenavista;20936;223079000956;C.E. TIERRA SANTA;75748;223079000956;C.E. TIERRA SANTA - SEDE PRINCIPAL;CRRG TIERRA SANTA;RURAL
23;Córdoba;3781;CORDOBA;23500;Moñitos;14628;223500000464;CENTRO EDUCATIVO BAJO BLANCO;63085;223500000464;ESCUELA NUEVA BAJO BLANCO;VDA. BAJO BLANCO;RURAL
23;Córdoba;3781;CORDOBA;23464;Momil;20805;123464000016;INST EDUCATIVA FCO JOSE DE CALDAS;61636;123464000083;ESCUELA EL MAMON;BARRIO EL MAMON;URBANA
23;Córdoba;3781;CORDOBA;23815;Tuchín;13913;223670001457;CENTRO EDUCATIVO EL PORVENIR;73959;223670001457;CENTRO EDUCATIVO EL PORVENIR;COMUNIDAD EL PORVENIR;RURAL
23;Córdoba;3781;CORDOBA;23855;Valencia;20899;223855000201;I.E. MATA DE MAIZ;75261;223855000201;I.E. MATA DE MAIZ - SEDE PRINCIPAL;CORREG. MATA DE MAÍZ;RURAL
23;Córdoba;3781;CORDOBA;23500;Moñitos;14626;223500000413;C.E. RURAL NARANJAL;63082;223500000413;C.E. RURAL NARANJAL - SEDE PRINCIPAL;VDA. NARANJAL ABAJO;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;14856;223580000249;CENT EDUC VILLANUEVA;76098;223580000249;CENT EDUC VILLANUEVA;CORRE VILLANUEVA;RURAL
23;Córdoba;3781;CORDOBA;23675;San Bernardo Del Viento;14205;223675000114;CENTRO EDUCATIVO TREMENTINO;61656;223675000114;TREMENTINO;CORREGIMIENTO TREMENTINO;RURAL
23;Córdoba;3781;CORDOBA;23466;Montelíbano;14609;223466001944;CENTRO EDUC. LA TRINIDAD;76804;223466001944;CENTRO EDUC. LA TRINIDAD;VEREDA SAN MATEO;RURAL
23;Córdoba;3781;CORDOBA;23570;Pueblo Nuevo;14827;223570000402;INSTITUCION EDUCATIVA EL CONTENTO;75843;223570000402;INSTITUCION EDUCATIVA EL CONTENTO;CGTO EL CONTENTO;RURAL
23;Córdoba;3781;CORDOBA;23300;Cotorra;20697;223417001629;INST EDUC EL CARMEN;72391;223417000908;ESC URB MIX SAN ROQUE;BARRIO SAN ROQUE;URBANA
23;Córdoba;3781;CORDOBA;23182;Chinu;25768;223182000476;INSTITUCIÓN EDUCATIVA SAN MARTIN DE CARBONERO;76014;223182000476;INSTITUCIÓN EDUCATIVA SAN MARTIN DE CARBONERO - SEDE PRINCIPAL;CORREGIMIENTO DE CARBONERO;RURAL
23;Córdoba;3781;CORDOBA;23466;Montelíbano;14601;223466000221;INST. EDC. JOSE MARIA CORDOBA;76631;223466000221;INST. EDC. JOSÉ MARIA CÓRDOBA;CORREGIMENTO  PICA  PICA;RURAL
23;Córdoba;3781;CORDOBA;23466;Montelíbano;14611;223466002321;INSTITUCI¿N EDUCATIVA EL PALMAR;76814;223466002321;INSTITUCIÓN EDUCATIVA EL PALMAR;CORREG.ELPALMAR;RURAL
23;Córdoba;3781;CORDOBA;23466;Montelíbano;14598;123466000382;INST EDU SAN JORGE;76626;123466000048;ESCUELA VILLA MATOSO;CRA. 17 CALLE 22;URBANA
23;Córdoba;3781;CORDOBA;23182;Chinu;25755;223182000140;IE SAN JUAN BAUTISTA DE FLECHA DE SEVILLA;75990;223182000140;IE SAN JUAN BAUTISTA;CORREGIMIENTO DE FLECHA SEVILLA;RURAL
23;Córdoba;3781;CORDOBA;23580;Puerto Libertador;14858;223580000290;CENT EDUC PICA PICA VIEJO;76297;223580001059;ESC NVA LA ESPERANZA;VDA NUEVA ESPERANZA;RURAL
23;Córdoba;3781;CORDOBA;23672;San Antero;14199;223672000202;CENTRO EDUC. SANTA ROSA;73985;223672000202;ESC. NUEVA SANTA ROSA;CORREG. SANTA ROSA DEL BALSAMO;RURAL
23;Córdoba;3781;CORDOBA;23807;Tierralta;20823;223807003690;CENTRO EDUCATIVO SAGRADO CORAZON DE JESUS;74599;223807005170;CENT EDUC 11 DE FEBRERO;REAS. CAMPO ALEGRE;RURAL
23;Córdoba;3781;CORDOBA;23855;Valencia;20905;223855001607;C.E. ANTONIA SANTOS;75426;223855001607;C.E. ANTONIA SANTOS - SEDE PRINCIPAL;CORREG. MIELES;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26809;223068000652;I.E. POPALES;75526;223068000652;I.E. POPALES - SEDE PRINCIPAL;CORREG. POPALES;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14545;223686000582;CENT EUC MORROCOY;74563;223686000582;MORROCOY;CASERIO MORROCOY;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26784;123068000933;IE CARLOS ADOLFO URUETA;75326;123068001972;DIVINO NIÑO;IND BARRIO SIETE DE AGOSTO;URBANA
23;Córdoba;3781;CORDOBA;23419;Los Córdobas;20724;223419000409;C.E. STA ROSA DE LA CAÑA;61608;223419000409;C.E. STA ROSA DE LA CAÑA - SEDE PRINCIPAL;CORREG.STA ROSA D.L.CAÑA;RURAL
23;Córdoba;3781;CORDOBA;23500;Moñitos;14629;223500000588;CENTRO EDUCATIVO NUESTRA SEÑORA DEL CARMEN;63168;223500000588;ESCUELA NUEVA NUESTRA SEÑORA DEL CARMEN;VDA. BAJO EL LIMON;RURAL
23;Córdoba;3781;CORDOBA;23670;San Andrés de Sotavento;13892;223670000019;IE TECN AGROP DORIBEL TARRA;76692;223670000060;ESC RUR MIX PATIO BONITO SUR;VDA. PATIO BONITO SUR;RURAL
23;Córdoba;3781;CORDOBA;23419;Los Córdobas;20799;223419000042;INSTITUCION EDUCATIVA NUEVO NARIÑO;61623;223419000042;ESC RUR MIX NVO NARIÑO;VDA.NUEVO NARIÑO;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14768;123555000701;INST.EDUC. LA ESPERANZA;73911;123555000663;SAN JOSE;CRA.15 BRR.SAN JOSÉ;URBANA
23;Córdoba;3781;CORDOBA;23162;Cerete;21029;223162001646;IE JULIAN PINTO BUENDIA;63202;223162000551;ESC RUR MIX MATEO GOMEZ;CORREGIMIENTO DE MATEOGOMEZ;RURAL
23;Córdoba;3781;CORDOBA;23464;Momil;20806;223464000100;INSTITUCION EDUCATIVA DE BETULIA;61638;223464000100;ESC.R MIXTA BETULIA;VDA BETULIA;RURAL
23;Córdoba;3781;CORDOBA;23574;Puerto Escondido;14842;223574000245;CENTRO DOCENTE SABALITO ARRIBA;76050;223574000245;CENTRO EDUCATIVO SABALITO ARRIBA;SABALITO ARRIBA;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14800;123555000167;INST.EDUC.NTRA SRA LA CANDELARIA;73896;123555001007;SAN MARTIN;CLL.24 CRA.5 BRR.SAN MARTIN;URBANA
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14780;223555001923;CENT EDUC MADRE LAURA;63372;223555001923;CENT EDUC MADRE LAURA;CGTO. CAMPO BELLO;RURAL
23;Córdoba;3781;CORDOBA;23555;Planeta Rica;14774;223555000439;C.EDUC.NUEVO PARAISO;73939;223555000439;C.EDUC.NUEVO PARAISO;VEREDA NUEVO PARAÍSO;RURAL
23;Córdoba;3781;CORDOBA;23855;Valencia;20897;223855000121;CE REPOSO;75250;223855000121;REPOSO;CORREG. EL REPOSO;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26793;223068000270;I.E. SINCELEJITO;75519;223068000270;I.E. SINCELEJITO - SEDE PRINCIPAL;CORREG. SINCELEJITO;RURAL
23;Córdoba;3781;CORDOBA;23686;San Pelayo;14540;223686000132;CENT EDUC VALPARAISO;74394;223686000132;VALPARAISO;CORREG DE VALAPARAISO;RURAL
23;Córdoba;3781;CORDOBA;23855;Valencia;20895;223855000023;CENTRO EDU NUESTRA SRA DEL CARMEN;75244;223855000023;CENTRO EDU NUESTRA SEÑORA DEL CARMEN;CORREG. RIO NUEVO;RURAL
23;Córdoba;3781;CORDOBA;23500;Moñitos;14630;223500000782;CENTRO EDUCATIVO PERPETUO SOCORRO;63170;223500000782;PERPETUO SOCORRO;CTO: PERPETUO SOCORRO;RURAL
23;Córdoba;3781;CORDOBA;23162;Cerete;21018;223162000054;C.E. TRES MARIAS;70990;223162000054;C.E. TRES MARIA;CORREGIMIENTO TRES MARIA;RURAL
23;Córdoba;3781;CORDOBA;23678;San Carlos;14221;223678000212;CEDUC. EL CARMEN;74338;223678000212;C. EDUC. EL CARMEN;VEREDA EL CARMEN;RURAL
23;Córdoba;3781;CORDOBA;23068;Ayapel;26789;223068000130;I.E. MONTERREY;75352;223068000130;I.E. MONTERREY - SEDE PRINCIPAL;CRREG. LAS DELICIAS;RURAL
