,id,department,timecreated,rol,userid
122101,573,Departamento De Matemáticas Y Estadístic,1709858917,editingteacher,24805b52ac24a1bad9949d1ad5742997b4c7ce5a441b99e69a3ddc8503e8c65c
122102,519,Dpto Ciencias Administrativas,1709860924,editingteacher,c7e22e7089153619e84303fa09c9fe703c7379ce206ad21b8fe3ebad84ab122f
122104,221,Dpto Ciencias Administrativas,1709863701,editingteacher,ce57a0a1ce7c240d1c0c629c1b3a81227785366d83b9f3e38372168e9ee675f3
122105,220,Dpto Ciencias Administrativas,1709863916,editingteacher,a7e0dcf1966eb72f0ede79e8bef96ce66b7c292e16dbdc0e5595ce92aad91a17
122106,565,Departamento De Bacteriología,1709865119,editingteacher,ed174d0427e5ca1b8b85ed56f804b5e0e8cbcb773068a1dcf015e3cc8b3a84f3
122107,565,Departamento De Bacteriología,1709865275,editingteacher,ed174d0427e5ca1b8b85ed56f804b5e0e8cbcb773068a1dcf015e3cc8b3a84f3
122108,565,Departamento De Bacteriología,1709865431,editingteacher,ed174d0427e5ca1b8b85ed56f804b5e0e8cbcb773068a1dcf015e3cc8b3a84f3
122109,429,Dpto De Ing Agronómica Y Desarroll Rural,1709866748,editingteacher,438a40c1e0d8849ca088226c6f53c0e0200c29fa86b74bd3daf162023129d403
122110,170,Departamento De Ciencias Pecuarías,1709892263,editingteacher,e6f59a99337f7a756d7c924ba7c8e198aadfa514bfb63d1363821a0d632a337a
122111,88,Dpto De Ing De Sistemas Y Telecomunicaci,1709894387,editingteacher,66d144dfc3c84d7d31192e2fcdf85aa7540dfadf5dabb3615011f25ab436869f
122112,602,Dpto De Ingeniería Ambiental,1709895791,editingteacher,5dd85ff9431167e3c3f9c0bc6e5c7bcfea09e5f3cf7d10add2a787527ecd466d
122113,18,,1709899069,editingteacher,3c21378576f9a897b1f2c0c5e0a06f06468051e0599da954a0799e6852e1344d
122114,170,Departamento De Ciencias Pecuarías,1709900006,editingteacher,e6f59a99337f7a756d7c924ba7c8e198aadfa514bfb63d1363821a0d632a337a
122115,30,,1709902561,editingteacher,f55cb97371b14ad3c8b747e8eda64846fe3d90d24b1651890a9f620702dccb10
122117,573,Departamento De Matemáticas Y Estadístic,1709903625,editingteacher,24805b52ac24a1bad9949d1ad5742997b4c7ce5a441b99e69a3ddc8503e8c65c
122120,524,Departamento De Ingeniería Industrial,1709905838,editingteacher,7fe75fe840096ce15573b25c6ead0a0ac6b6ffef205452aad36eefb1bb9a93c8
122121,483,Departamento De Geografía Y Medio Ambien,1709906090,editingteacher,6d9c0c909e9fda4caad77a71633f37435b9272a5cfef45ce4d07cdc917997bd3
122122,123,,1709906726,editingteacher,407d570ce85c4a7a01921c94942aacdc536e2a3bd944c4f456dd199e5d425945
122123,88,Dpto De Ing De Sistemas Y Telecomunicaci,1709906729,editingteacher,66d144dfc3c84d7d31192e2fcdf85aa7540dfadf5dabb3615011f25ab436869f
122124,499,Departamento de Física y Electrónica,1709906974,editingteacher,4af560160fa8eb8982d607fdc70750d3905d37ddbc6955f154954b1d20d2b4ae
122125,245,Dpto Ciencias Administrativas,1709907273,editingteacher,09549a6d7dbb1008278d74ae0db6dddc137bcae3663342eca7862b0e963daa8c
122126,568,Departamento de Salud Pública,1709907386,editingteacher,eca7bf3a91ac9f5b18f1bc05d3c44326c4a70f9d746a1be09c49bb5fe6a7e8b7
122127,499,Departamento de Física y Electrónica,1709908147,editingteacher,4af560160fa8eb8982d607fdc70750d3905d37ddbc6955f154954b1d20d2b4ae
122128,35,Dpto Ciencias Administrativas,1709908584,editingteacher,289ac18facfc6d2ae85a2984fae1befe04662476444f47ab918c0d3a6cc40db6
122130,220,Dpto Ciencias Administrativas,1709908596,editingteacher,a7e0dcf1966eb72f0ede79e8bef96ce66b7c292e16dbdc0e5595ce92aad91a17
122131,244,Dpto Ciencias Administrativas,1709908896,editingteacher,537434469254b41f79d5f69b704f5b18767d5aa060f556b7df0801a32fd79307
122132,168,Departamento De Ciencias Pecuarías,1709910250,editingteacher,726f9c174b4dfbad597263e1fe479e7529d3f1d1296e5ac150066aa2bd9edb47
122133,563,Departamento De Biología,1709910463,editingteacher,7c39036e59183da3d6f0806285a1d233be953b12a77d30dbc8ab8918695f4b03
122134,778,Departamento de Psicopedagogía,1709910583,editingteacher,d1e15917335474dc8db8d5ec3d6db96bc9058d2d3f485605c49f7eef578196cc
122135,233,Dpto Ciencias Administrativas,1709910850,editingteacher,2ba3d058fc358912c7266e838ac46a2d124284ae25fdc6c980bd0db6c0b6fdf9
122136,104,Dpto De Ing De Sistemas Y Telecomunicaci,1709911184,editingteacher,78fe69bdf3cc4254666d3eabf54ea27a350c16461685db51ada6cb4aa9879569
122137,499,Departamento de Física y Electrónica,1709911393,editingteacher,4af560160fa8eb8982d607fdc70750d3905d37ddbc6955f154954b1d20d2b4ae
122139,601,Dpto De Ingeniería Ambiental,1709911995,editingteacher,21a2001acbbc82e27bb27ad413f317ef0492528c1e94700e31b84bf41d819653
122140,235,Dpto Ciencias Administrativas,1709912319,editingteacher,12710e4e7006de2cffd23b3411eb24655848c144c28ee67daa131d8a9c85f067
122142,579,Departamento De Matemáticas Y Estadístic,1709914699,editingteacher,c5022ac110d1b1975d05a8fd67fe5845de962e70c95af79af10ee076e19cec1a
122144,602,Dpto De Ingeniería Ambiental,1709915714,editingteacher,5dd85ff9431167e3c3f9c0bc6e5c7bcfea09e5f3cf7d10add2a787527ecd466d
122145,649,Departamento de Salud Pública,1709915740,editingteacher,b6970dbd52fc468847a3bbc65c34e853812365fab229e249ca5cc478947888c1
122146,602,Dpto De Ingeniería Ambiental,1709915766,editingteacher,5dd85ff9431167e3c3f9c0bc6e5c7bcfea09e5f3cf7d10add2a787527ecd466d
122147,21,ENFERMERÍA ,1709916510,editingteacher,f027eeee7ed701553d26e45ffc2fa026385f514639ad14f5204340cbe67eb424
122148,602,Dpto De Ingeniería Ambiental,1709917151,editingteacher,5dd85ff9431167e3c3f9c0bc6e5c7bcfea09e5f3cf7d10add2a787527ecd466d
122150,333,Departamento De Biología,1709918110,editingteacher,c59fde61391cc15680286e22a304fe8a1102db0967bc29ab5bda53eff0250810
122151,557,Departamento De Idiomas Extranjeros,1709919234,editingteacher,0f5fca00175a5ed1da7e9b80ddb1a6942bacfc85d9632c4ff89aaad40a1f473e
122152,638,Departamento De Bacteriología,1709919858,editingteacher,a3a176a8520ffeeec0b6e0139af8fd723cb5e3ffdb664dc0c152d0fa2288effb
122153,451,Departamento De Matemáticas Y Estadístic,1709920315,editingteacher,95a06f385e9c8f8eb7dc22d2d30d1496c658bb4ecf0b72e37caba562ae9f5629
122157,480,Departamento De Matemáticas Y Estadístic,1709924103,editingteacher,6ccac18a8fd24ce5ef85059c25f132f3b47afe34ffc97f23dce6dc9ddeff9cd4
122159,82,Dpto De Ing De Sistemas Y Telecomunicaci,1709924948,editingteacher,4ecd4c4ba2746463118e9b3e98c4d60e74d460b38b4ba9f682604170d0ee0ca0
122160,216,Dpto Ciencias Administrativas,1709925434,editingteacher,0bab4a831bbd80db3fc264e279e8a9fbe3f97e589f157a8fd9234057408c4c95
122162,30,,1709928494,editingteacher,f55cb97371b14ad3c8b747e8eda64846fe3d90d24b1651890a9f620702dccb10
122163,221,Dpto Ciencias Administrativas,1709929300,editingteacher,ce57a0a1ce7c240d1c0c629c1b3a81227785366d83b9f3e38372168e9ee675f3
122164,85,Dpto De Ing De Sistemas Y Telecomunicaci,1709929306,editingteacher,24a5d80851751f6c394816e353bec568ee19154f20af1a7ed06e90710de2646c
122165,335,Departamento De Biología,1709931419,editingteacher,a827ebdff659263a0da5ce345f9a10ab9719c829a414e8d393769b2b3c95f738
122166,461,Departamento De Química,1709935543,editingteacher,28eac231cebb19feb2822ae969a7c5920e944060fae37c29ee8a721b0904c8ff
122167,461,Departamento De Química,1709936123,editingteacher,28eac231cebb19feb2822ae969a7c5920e944060fae37c29ee8a721b0904c8ff
122168,778,Departamento de Psicopedagogía,1709936992,editingteacher,d1e15917335474dc8db8d5ec3d6db96bc9058d2d3f485605c49f7eef578196cc
122169,114,Dpto De Ing De Sistemas Y Telecomunicaci,1709937575,editingteacher,e2b175506877821491d3b528ab9175ee1e0566a698a602fec9843906210ed220
122171,261,Departamento de Ciencias Acuícolas,1709938120,editingteacher,d18295db4dbed12142361180be2980b0bb88986717cc1cfc47ca8c7bdcbbe20b
122177,8,Departamento de Psicopedagogía,1709940261,editingteacher,7c37b1bf75d90e9144b8d61c63a6dd025b6de534004f7fc9d40bf5c9d36a793e
122179,266,Departamento de Ciencias Acuícolas,1709943391,editingteacher,42177c13d33483bc72cd2623916eb135f04491fda5675cf5cc62cabf575b59d3
122181,205,Departamento de Salud Pública,1709945328,editingteacher,c2f2d16d2149aa6abae99d89d9747b98d288ebcd5026e0a3733abf57cf7aaaa8
122182,378,"Dpto De Cultura Física, Recreac Y Deport",1709948474,editingteacher,b52a2029f49ff3460dbeca1179ec5fa357a7addb7f6832128fd054afbfa79693
122183,233,Dpto Ciencias Administrativas,1709950819,editingteacher,2ba3d058fc358912c7266e838ac46a2d124284ae25fdc6c980bd0db6c0b6fdf9
122185,602,Dpto De Ingeniería Ambiental,1709952852,editingteacher,5dd85ff9431167e3c3f9c0bc6e5c7bcfea09e5f3cf7d10add2a787527ecd466d
122189,233,Dpto Ciencias Administrativas,1709954799,editingteacher,2ba3d058fc358912c7266e838ac46a2d124284ae25fdc6c980bd0db6c0b6fdf9
122190,455,Departamento De Química,1709956585,editingteacher,e87f0c697091443b8755578ed013fa6cc0528646a7876c30f0406c24fb185683
122191,481,Departamento De Geografía Y Medio Ambien,1709968322,editingteacher,ba250db0b0fd14216dfaebb44f6d4a67ee3fbdc53bf83ca0876c529ab91ca5f5
122192,601,Dpto De Ingeniería Ambiental,1709977292,editingteacher,21a2001acbbc82e27bb27ad413f317ef0492528c1e94700e31b84bf41d819653
122193,170,Departamento De Ciencias Pecuarías,1709977505,editingteacher,e6f59a99337f7a756d7c924ba7c8e198aadfa514bfb63d1363821a0d632a337a
122195,233,Dpto Ciencias Administrativas,1709987178,editingteacher,2ba3d058fc358912c7266e838ac46a2d124284ae25fdc6c980bd0db6c0b6fdf9
122197,106,Dpto De Ing De Sistemas Y Telecomunicaci,1709988018,editingteacher,bf8939a9b57ea686425c58d20481aaff2c54b6ab05a619f396a378f143878002
122198,208,Departamento De Idiomas Extranjeros,1709988101,editingteacher,c9c74d8e1e8c625e6a83510ff94b293e0cefd59dddd610477aeee7a4dba75dae
122199,233,Dpto Ciencias Administrativas,1709989774,editingteacher,2ba3d058fc358912c7266e838ac46a2d124284ae25fdc6c980bd0db6c0b6fdf9
122200,226,Dpto Ciencias Administrativas,1709989927,editingteacher,5fe48b011352947dc087cb171c8dc21b71623c55c70411889902d09374bb3866
122201,270,"Dpto De Cultura Física, Recreac Y Deport",1709989943,editingteacher,55c79ea09c9a4691964b1893ca26fd15bb8644d56558c811ebe75a95e206a519
122202,483,Departamento De Geografía Y Medio Ambien,1709990728,editingteacher,6d9c0c909e9fda4caad77a71633f37435b9272a5cfef45ce4d07cdc917997bd3
122205,588,Departamento De Idiomas Extranjeros,1709995053,editingteacher,c9fbe9ecf6a2a00b7cafd572a9ec89d249c4785e501bb1f4b90f26c6f7a7eaa3
122206,596,Departamento de Salud Pública,1709995953,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122207,596,Departamento de Salud Pública,1709996310,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122208,596,Departamento de Salud Pública,1709996389,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122209,9,Departamento de Psicopedagogía,1709996506,editingteacher,bc29502bd61ab86497c7fab7747125f06b28b8f2fe4ca3ca5a8e8b755bf8ab7a
122210,9,Departamento de Psicopedagogía,1709996762,editingteacher,bc29502bd61ab86497c7fab7747125f06b28b8f2fe4ca3ca5a8e8b755bf8ab7a
122211,9,Departamento de Psicopedagogía,1709996924,editingteacher,bc29502bd61ab86497c7fab7747125f06b28b8f2fe4ca3ca5a8e8b755bf8ab7a
122212,9,Departamento de Psicopedagogía,1709997032,editingteacher,bc29502bd61ab86497c7fab7747125f06b28b8f2fe4ca3ca5a8e8b755bf8ab7a
122213,9,Departamento de Psicopedagogía,1709997237,editingteacher,bc29502bd61ab86497c7fab7747125f06b28b8f2fe4ca3ca5a8e8b755bf8ab7a
122214,596,Departamento de Salud Pública,1709997460,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122216,338,Departamento De Biología,1709997523,editingteacher,ab3ee39d7c552f0ed5232341623fa778eded24ff0303c87d8a2970a798d925c0
122217,9,Departamento de Psicopedagogía,1709997879,editingteacher,bc29502bd61ab86497c7fab7747125f06b28b8f2fe4ca3ca5a8e8b755bf8ab7a
122218,760,Departamento De Informática Educativa,1709999204,editingteacher,ad13effce63cb5b855b2c27165224087bd80c2ca9a5a5273060668dd9e68d44f
122219,533,Departamento De Ingeniería Industrial,1710000025,editingteacher,63e56468e9afa25c862d31514cecf8dbaf85c13adf1da26794e97a46312aa4d1
122220,476,Departamento De Idiomas Extranjeros,1710001030,editingteacher,a0c1546fbff485aff2daf407dbb76bf7fdcb9bf331bdb72730ec81054a0b3bfe
122221,586,Departamento de Física y Electrónica,1710001683,editingteacher,13a10d86c9d888df41c8217e1c65831f921ed70f05424571b567306f462e450e
122222,596,Departamento de Salud Pública,1710001914,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122223,596,Departamento de Salud Pública,1710002578,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122225,596,Departamento de Salud Pública,1710002650,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122226,596,Departamento de Salud Pública,1710002856,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122227,596,Departamento de Salud Pública,1710002957,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122228,596,Departamento de Salud Pública,1710003607,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122229,366,Dpto De Ciencias Naturales,1710003796,editingteacher,9a94168caabfa08ab2e00e84ccae436d30338af9eedc28d8973e8ee824d776b2
122231,542,Departamento De Ingeniería Industrial,1710004393,editingteacher,a5e6b294b8536b34b48c6f42b6d8b66ae5700e412280fea3679d05dff88431bb
122232,596,Departamento de Salud Pública,1710005530,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122234,596,Departamento de Salud Pública,1710006713,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122235,483,Departamento De Geografía Y Medio Ambien,1710006945,editingteacher,6d9c0c909e9fda4caad77a71633f37435b9272a5cfef45ce4d07cdc917997bd3
122238,30,,1710010266,editingteacher,f55cb97371b14ad3c8b747e8eda64846fe3d90d24b1651890a9f620702dccb10
122239,42,,1710011254,editingteacher,084f3bd7391517d2e540fd2e6de7016ba047a0d622b26fd236c3772089838417
122240,221,Dpto Ciencias Administrativas,1710011546,editingteacher,ce57a0a1ce7c240d1c0c629c1b3a81227785366d83b9f3e38372168e9ee675f3
122243,778,Departamento de Psicopedagogía,1710014476,editingteacher,d1e15917335474dc8db8d5ec3d6db96bc9058d2d3f485605c49f7eef578196cc
122244,332,Departamento De Biología,1710016698,editingteacher,f182e84b177cc76e75ce90b6bc9e3d9cf781012678570d9f8465394e54c09424
122247,431,Dpto De Ing Agronómica Y Desarroll Rural,1710023351,editingteacher,e0205ee168cb421bcfff8f2160f28b95510e080c937e564586df8632efbe378b
122248,596,Departamento de Salud Pública,1710026011,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122249,596,Departamento de Salud Pública,1710026332,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122250,450,Departamento De Matemáticas Y Estadístic,1710026760,editingteacher,535dbd61c8503f28e696d67f1f682de35bffbb9e10b6f701876233e5b31a2484
122251,525,Departamento De Ingeniería Industrial,1710028030,editingteacher,580fe6ab4c09103fc6dadd62aaf8fa9bfadc98cac9a40b5117a93450736a5aae
122252,596,Departamento de Salud Pública,1710035330,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122253,596,Departamento de Salud Pública,1710035413,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122254,596,Departamento de Salud Pública,1710035455,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122258,108,Dpto De Ing De Sistemas Y Telecomunicaci,1710065180,editingteacher,b0a6c22cc314a0e2e4e2862890bccd8588b8ad92e1e4745e01f038af541fa945
122259,108,Dpto De Ing De Sistemas Y Telecomunicaci,1710065498,editingteacher,b0a6c22cc314a0e2e4e2862890bccd8588b8ad92e1e4745e01f038af541fa945
122260,241,Dpto Ciencias Administrativas,1710072585,editingteacher,be8d65bdbc9ce092ca698aab0ca00ea0594e198075e86fc372f01e1c973bb187
122261,612,Dpto De Ingeniería Ambiental,1710074048,editingteacher,d21bcbb2e26aecd1cc76a040a72df67e448f2a5fe6f27270a91f032b616b8f3d
122262,22,,1710075361,editingteacher,2298cd1421bdbe26149a4b877d5c907c526c43ca427fb075d2db51ccc56e0824
122264,391,"Dpto De Cultura Física, Recreac Y Deport",1710077555,editingteacher,c9fb59cdacacf52a243e58f8948bcf9dc8be04b880a3211936ce91cd0184b43f
122265,596,Departamento de Salud Pública,1710080590,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122266,601,Dpto De Ingeniería Ambiental,1710082960,editingteacher,21a2001acbbc82e27bb27ad413f317ef0492528c1e94700e31b84bf41d819653
122268,596,Departamento de Salud Pública,1710086599,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122269,30,,1710086812,editingteacher,f55cb97371b14ad3c8b747e8eda64846fe3d90d24b1651890a9f620702dccb10
122270,596,Departamento de Salud Pública,1710087035,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122271,596,Departamento de Salud Pública,1710088174,editingteacher,a072f64f5f38c5c255089433f52ea06ca1b73b35830c2175a19647832ffbb3c5
122272,206,Departamento de Salud Pública,1710089801,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
122273,650,Departamento De Biología,1710091438,editingteacher,e97a44fa6d92742292eb3f4694badacf96540a2f3405f2d57c52fffe9f3c4ee7
122274,650,Departamento De Biología,1710091756,editingteacher,e97a44fa6d92742292eb3f4694badacf96540a2f3405f2d57c52fffe9f3c4ee7
122275,206,Departamento de Salud Pública,1710092207,editingteacher,75fbb467732cb3fe17ce05a3ef106c1c3ae2de3fe7a2786608a4b51d634c41a1
122276,778,Departamento de Psicopedagogía,1710093338,editingteacher,d1e15917335474dc8db8d5ec3d6db96bc9058d2d3f485605c49f7eef578196cc
122277,512,Departamento De Ingeniería Industrial,1710093724,editingteacher,cfacc51d1dc6908cd611b5713a64707c06f2ed589ea4fe00e1035612505483a8
122278,200,Dpto Ciencias Administrativas,1710093877,editingteacher,95cd2493da355a18996db0ecb1373a0d878fc5077e66e9294225e7d53c9c4e34
122279,664,Departamento De Bacteriología,1710095680,editingteacher,4df2510c522a34c910fb47fa73bbb8d8519fdd4571a2741d4d7526a66da8c74f
122281,278,Dpto De Ing Agronómica Y Desarroll Rural,1710097936,editingteacher,b34570126ed95ba6b1425d52e7a180f7ed92408b145e82710fff1cd6b4634d7f
122282,240,Dpto Ciencias Administrativas,1710098574,editingteacher,26d8fcc177b5c5d7471bae82a8a1be650b5d12bc69f282d3d342f417dda503bc
122283,27,Departamento De Informática Educativa,1710100127,editingteacher,f36594cf679a8361e86e08d3694ae50d3aed00b15293df1b4607426bfc59f310
122286,338,Departamento De Biología,1710106610,editingteacher,ab3ee39d7c552f0ed5232341623fa778eded24ff0303c87d8a2970a798d925c0
122287,272,Departamento de Psicopedagogía,1710107297,editingteacher,6620b71d985f20d53995acb927ad7f8d345d0e076ec8ee2354ac20ac2437c508
122288,222,Dpto Ciencias Administrativas,1710111012,editingteacher,4ea56ffe4bad67dafd901913775122aea1146c6fa54272db72d29a95b0e9190f
122290,481,Departamento De Geografía Y Medio Ambien,1710114162,editingteacher,ba250db0b0fd14216dfaebb44f6d4a67ee3fbdc53bf83ca0876c529ab91ca5f5
122291,270,"Dpto De Cultura Física, Recreac Y Deport",1710114764,editingteacher,55c79ea09c9a4691964b1893ca26fd15bb8644d56558c811ebe75a95e206a519
122292,35,Dpto Ciencias Administrativas,1710115040,editingteacher,289ac18facfc6d2ae85a2984fae1befe04662476444f47ab918c0d3a6cc40db6
122293,450,Departamento De Matemáticas Y Estadístic,1710116068,editingteacher,535dbd61c8503f28e696d67f1f682de35bffbb9e10b6f701876233e5b31a2484
122294,325,Departamento De Informática Educativa,1710118546,editingteacher,fa96041e3e398012eabf6f590c66899647f7c182f221bfb71dea02ca5221f58a
122295,677,Departamento De Bacteriología,1710119858,editingteacher,b10c54245f5b56f259e4b2474b5e5e4a56ae061a7ae5bb36ae8b3d6f254cb8b6
122296,8,Departamento de Psicopedagogía,1710122008,editingteacher,7c37b1bf75d90e9144b8d61c63a6dd025b6de534004f7fc9d40bf5c9d36a793e
